ticket_id,customer_id,date_opened,issue_type,resolution_time_days,status
TCKT002845,CUST00538,2024-06-27,Card Not Working,5,Resolved
TCKT002846,CUST00526,2025-06-20,Card Not Working,14,Unresolved
TCKT002847,CUST00395,2024-08-09,Failed Transaction,8,Resolved
TCKT002848,CUST00922,2024-08-04,Card Not Working,7,Resolved
TCKT002849,CUST00284,2024-07-18,Delayed Credit,2,Pending
TCKT002850,CUST00132,2024-07-08,Card Not Working,7,Pending
TCKT002851,CUST00668,2024-08-24,Account Locked,4,Resolved
TCKT002852,CUST00079,2024-02-01,Delayed Credit,1,Pending
TCKT002853,CUST00155,2024-06-09,Delayed Credit,2,Unresolved
TCKT002854,CUST00718,2024-07-05,Login Issue,13,Unresolved
TCKT002855,CUST00161,2025-06-03,Delayed Credit,4,Unresolved
TCKT002856,CUST00836,2023-07-07,Login Issue,1,Pending
TCKT002857,CUST00029,2025-02-12,Incorrect Charge,5,Pending
TCKT002858,CUST00322,2024-10-20,Account Locked,7,Resolved
TCKT002859,CUST00409,2023-08-03,Card Not Working,15,Unresolved
TCKT002860,CUST00403,2024-11-29,Delayed Credit,4,Unresolved
TCKT002861,CUST00057,2025-05-11,Incorrect Charge,14,Resolved
TCKT002862,CUST00258,2024-10-31,Account Locked,8,Pending
TCKT002863,CUST00734,2023-09-01,Incorrect Charge,8,Unresolved
TCKT002864,CUST00434,2024-12-30,Delayed Credit,3,Unresolved
TCKT002865,CUST00144,2023-09-06,Incorrect Charge,11,Unresolved
TCKT002866,CUST00227,2025-06-03,Failed Transaction,2,Unresolved
TCKT002867,CUST00934,2025-03-09,Failed Transaction,1,Unresolved
TCKT002868,CUST00186,2023-11-02,Login Issue,14,Resolved
TCKT002869,CUST00053,2025-03-01,Card Not Working,7,Resolved
TCKT002870,CUST00715,2024-03-03,Failed Transaction,7,Resolved
TCKT002871,CUST00461,2024-04-23,Failed Transaction,15,Pending
TCKT002872,CUST00615,2024-12-27,Login Issue,12,Unresolved
TCKT002873,CUST00918,2023-08-27,Delayed Credit,13,Resolved
TCKT002874,CUST00574,2024-06-05,Incorrect Charge,11,Pending
TCKT002875,CUST00452,2024-11-06,Failed Transaction,4,Unresolved
TCKT002876,CUST00407,2023-10-11,Card Not Working,7,Resolved
TCKT002877,CUST00829,2025-01-15,Failed Transaction,6,Unresolved
TCKT002878,CUST00831,2024-09-26,Card Not Working,8,Resolved
TCKT002879,CUST00147,2023-10-27,Failed Transaction,11,Resolved
TCKT002880,CUST00442,2025-05-25,Incorrect Charge,7,Unresolved
TCKT002881,CUST00776,2023-10-19,Delayed Credit,13,Pending
TCKT002882,CUST00442,2023-11-19,Delayed Credit,13,Resolved
TCKT002883,CUST00474,2024-09-15,Login Issue,1,Resolved
TCKT002884,CUST00161,2024-12-22,Card Not Working,14,Unresolved
TCKT002885,CUST00428,2024-05-27,Account Locked,12,Pending
TCKT002886,CUST00240,2025-06-15,Failed Transaction,2,Unresolved
TCKT002887,CUST00429,2025-01-06,Failed Transaction,8,Unresolved
TCKT002888,CUST00459,2025-03-01,Login Issue,7,Resolved
TCKT002889,CUST00937,2024-05-18,Failed Transaction,14,Pending
TCKT002890,CUST00470,2025-04-21,Incorrect Charge,5,Resolved
TCKT002891,CUST00717,2023-10-27,Incorrect Charge,9,Resolved
TCKT002892,CUST00560,2024-10-10,Account Locked,14,Pending
TCKT002893,CUST00835,2025-06-21,Incorrect Charge,9,Resolved
TCKT002894,CUST00294,2025-04-12,Failed Transaction,11,Unresolved
TCKT002895,CUST00338,2025-03-31,Failed Transaction,6,Pending
TCKT002896,CUST00272,2024-11-16,Incorrect Charge,14,Pending
TCKT002897,CUST00334,2025-04-18,Incorrect Charge,11,Pending
TCKT002898,CUST00617,2025-01-22,Delayed Credit,6,Pending
TCKT002899,CUST00555,2025-02-07,Login Issue,5,Pending
TCKT002900,CUST00720,2024-02-18,Incorrect Charge,6,Pending
TCKT002901,CUST00668,2024-09-26,Incorrect Charge,10,Pending
TCKT002902,CUST00277,2024-07-12,Login Issue,9,Pending
TCKT002903,CUST00757,2024-12-08,Login Issue,7,Unresolved
TCKT002904,CUST00267,2023-09-16,Account Locked,6,Pending
TCKT002905,CUST00231,2024-09-29,Failed Transaction,3,Unresolved
TCKT002906,CUST00139,2024-08-01,Account Locked,1,Resolved
TCKT002907,CUST00297,2024-12-12,Account Locked,10,Unresolved
TCKT002908,CUST00640,2023-07-07,Login Issue,9,Resolved
TCKT002909,CUST00570,2025-06-14,Failed Transaction,3,Resolved
TCKT002910,CUST00865,2023-10-07,Login Issue,12,Unresolved
TCKT002911,CUST00312,2023-08-18,Card Not Working,7,Unresolved
TCKT002912,CUST00268,2023-10-21,Card Not Working,1,Unresolved
TCKT002913,CUST00625,2025-05-19,Incorrect Charge,15,Resolved
TCKT002914,CUST00639,2024-12-27,Incorrect Charge,8,Unresolved
TCKT002915,CUST00704,2024-01-13,Card Not Working,11,Pending
TCKT002916,CUST00115,2025-05-04,Account Locked,10,Resolved
TCKT002917,CUST00879,2024-01-03,Failed Transaction,14,Pending
TCKT002918,CUST00381,2023-07-20,Account Locked,15,Pending
TCKT002919,CUST00948,2024-02-03,Account Locked,13,Pending
TCKT002920,CUST00240,2025-05-07,Failed Transaction,1,Resolved
TCKT002921,CUST00320,2025-06-14,Card Not Working,13,Unresolved
TCKT002922,CUST00137,2025-05-31,Delayed Credit,3,Resolved
TCKT002923,CUST00774,2024-03-30,Delayed Credit,6,Resolved
TCKT002924,CUST00481,2023-12-13,Login Issue,3,Resolved
TCKT002925,CUST00901,2024-05-04,Delayed Credit,4,Resolved
TCKT002926,CUST00243,2024-10-29,Delayed Credit,8,Pending
TCKT002927,CUST00422,2025-04-08,Incorrect Charge,2,Pending
TCKT002928,CUST00241,2024-01-27,Delayed Credit,1,Pending
TCKT002929,CUST00242,2024-02-06,Account Locked,9,Unresolved
TCKT002930,CUST00928,2024-03-04,Login Issue,9,Resolved
TCKT002931,CUST00472,2023-11-16,Delayed Credit,5,Pending
TCKT002932,CUST00333,2025-05-01,Login Issue,4,Unresolved
TCKT002933,CUST00434,2025-03-31,Incorrect Charge,11,Pending
TCKT002934,CUST00472,2023-07-22,Failed Transaction,5,Resolved
TCKT002935,CUST00870,2023-08-17,Login Issue,2,Unresolved
TCKT002936,CUST00972,2024-04-21,Login Issue,8,Unresolved
TCKT002937,CUST00919,2023-11-29,Failed Transaction,12,Unresolved
TCKT002938,CUST00505,2024-06-15,Incorrect Charge,5,Resolved
TCKT002939,CUST00914,2024-12-23,Login Issue,12,Resolved
TCKT002940,CUST00771,2024-10-02,Delayed Credit,3,Unresolved
TCKT002941,CUST00956,2025-01-03,Failed Transaction,12,Resolved
TCKT002942,CUST00508,2025-05-15,Login Issue,13,Resolved
TCKT002943,CUST00825,2023-08-18,Failed Transaction,2,Unresolved
TCKT002944,CUST00865,2024-03-29,Login Issue,10,Pending
TCKT002945,CUST00181,2025-04-26,Incorrect Charge,9,Unresolved
TCKT002946,CUST00099,2023-09-28,Delayed Credit,8,Unresolved
TCKT002947,CUST00565,2024-08-05,Failed Transaction,4,Resolved
TCKT002948,CUST00810,2023-11-22,Login Issue,2,Resolved
TCKT002949,CUST00900,2024-09-12,Card Not Working,12,Resolved
TCKT002950,CUST00531,2024-06-29,Delayed Credit,7,Pending
TCKT002951,CUST00438,2023-11-25,Login Issue,9,Unresolved
TCKT002952,CUST00065,2024-10-03,Card Not Working,11,Pending
TCKT002953,CUST00206,2024-02-24,Login Issue,4,Resolved
TCKT002954,CUST00777,2024-10-20,Incorrect Charge,14,Pending
TCKT002955,CUST00616,2025-04-14,Account Locked,11,Pending
TCKT002956,CUST00133,2025-03-30,Login Issue,1,Resolved
TCKT002957,CUST00287,2025-02-06,Incorrect Charge,5,Unresolved
TCKT002958,CUST00847,2024-10-27,Failed Transaction,3,Unresolved
TCKT002959,CUST00748,2025-06-11,Failed Transaction,2,Pending
TCKT002960,CUST00279,2025-02-28,Login Issue,5,Unresolved
TCKT002961,CUST00205,2024-04-28,Incorrect Charge,2,Pending
TCKT002962,CUST00357,2024-03-13,Failed Transaction,5,Resolved
TCKT002963,CUST00159,2024-03-28,Card Not Working,11,Resolved
TCKT002964,CUST00329,2024-06-13,Card Not Working,13,Resolved
TCKT002965,CUST00328,2023-12-05,Card Not Working,2,Resolved
TCKT002966,CUST00195,2023-08-29,Card Not Working,7,Resolved
TCKT002967,CUST00916,2023-08-15,Incorrect Charge,3,Pending
TCKT002968,CUST00801,2024-06-20,Login Issue,6,Unresolved
TCKT002969,CUST00508,2024-12-23,Account Locked,8,Unresolved
TCKT002970,CUST00882,2025-05-25,Card Not Working,8,Pending
TCKT002971,CUST00241,2023-08-18,Delayed Credit,2,Resolved
TCKT002972,CUST00656,2023-07-27,Account Locked,8,Resolved
TCKT002973,CUST00904,2025-03-18,Login Issue,9,Resolved
TCKT002974,CUST00086,2024-06-14,Login Issue,2,Resolved
TCKT002975,CUST00527,2024-07-07,Card Not Working,9,Resolved
TCKT002976,CUST00303,2023-09-18,Card Not Working,9,Pending
TCKT002977,CUST00708,2023-10-30,Account Locked,14,Unresolved
TCKT002978,CUST00715,2025-01-28,Delayed Credit,7,Unresolved
TCKT002979,CUST00123,2024-09-16,Failed Transaction,12,Unresolved
TCKT002980,CUST00981,2023-10-08,Card Not Working,7,Resolved
TCKT002981,CUST00153,2023-08-15,Failed Transaction,7,Pending
TCKT002982,CUST00044,2024-10-06,Failed Transaction,14,Resolved
TCKT002983,CUST00692,2023-10-15,Failed Transaction,8,Unresolved
TCKT002984,CUST00579,2023-07-15,Login Issue,6,Resolved
TCKT002985,CUST00684,2025-05-21,Account Locked,3,Pending
TCKT002986,CUST00301,2025-04-18,Failed Transaction,8,Resolved
TCKT002987,CUST00101,2025-02-12,Delayed Credit,15,Resolved
TCKT002988,CUST00951,2024-03-05,Failed Transaction,2,Resolved
TCKT002989,CUST00250,2023-09-15,Card Not Working,4,Resolved
TCKT002990,CUST00600,2025-04-21,Login Issue,10,Resolved
TCKT002991,CUST00281,2023-09-02,Card Not Working,13,Pending
TCKT002992,CUST00914,2024-11-19,Incorrect Charge,14,Resolved
TCKT002993,CUST00851,2025-07-03,Failed Transaction,6,Resolved
TCKT002994,CUST00816,2025-04-05,Login Issue,10,Unresolved
TCKT002995,CUST00288,2025-06-28,Incorrect Charge,3,Unresolved
TCKT002996,CUST00570,2025-04-05,Account Locked,11,Resolved
TCKT002997,CUST00282,2023-10-02,Card Not Working,13,Pending
TCKT002998,CUST00951,2024-08-05,Failed Transaction,3,Pending
TCKT002999,CUST00663,2023-08-28,Failed Transaction,14,Unresolved
TCKT003000,CUST00003,2024-06-24,Card Not Working,9,Pending
