transaction_id,customer_id,transaction_date,transaction_type,transaction_amount,channels,currency
TXN014814,CUST00199,2024-12-15,Debit,746055.32,Apps,Yen
TXN014815,CUST00578,2024-06-03,Credit,772561.73,USSD,Dollar
TXN014816,CUST00434,2023-11-02,Credit,473922.31,Web,Yen
TXN014817,CUST00537,2023-12-19,Credit,53098.21,Apps,Pounds
TXN014818,CUST00936,2023-05-23,Credit,273588.55,USSD,Pounds
TXN014819,CUST00890,2025-02-05,Debit,414223.22,Apps,Euros
TXN014820,CUST00398,2025-03-04,Credit,968363.15,USSD,Dollar
TXN014821,CUST00854,2024-05-04,Credit,218753.16,Apps,Euros
TXN014822,CUST00698,2025-05-14,Debit,149802.49,Apps,Yen
TXN014823,CUST00091,2023-05-19,Debit,958803.79,Apps,Euros
TXN014824,CUST00854,2024-09-22,Debit,418007.11,USSD,Pounds
TXN014825,CUST00631,2025-01-14,Debit,644010.39,USSD,Yen
TXN014826,CUST00867,2022-07-31,Credit,905726.3,Cards,Yen
TXN014827,CUST00955,2024-04-10,Credit,41041.61,USSD,Dollar
TXN014828,CUST00729,2024-04-18,Credit,16438.16,Apps,Naira
TXN014829,CUST00576,2025-03-30,Debit,83460.5,POS,Yen
TXN014830,CUST00424,2025-02-28,Debit,496894.46,Apps,Pounds
TXN014831,CUST00950,2022-12-10,Debit,13699.37,Apps,Yen
TXN014832,CUST00576,2023-09-17,Credit,357951.41,USSD,Euros
TXN014833,CUST00064,2024-09-21,Credit,922679.97,USSD,Pounds
TXN014834,CUST00106,2023-01-02,Debit,701797.21,Web,Yen
TXN014835,CUST00745,2025-05-24,Debit,950374.74,Web,Euros
TXN014836,CUST00220,2024-12-26,Credit,545374.9,Apps,Pounds
TXN014837,CUST00848,2025-06-27,Credit,874976.63,Web,Pounds
TXN014838,CUST00653,2025-01-05,Credit,64226.27,Web,Naira
TXN014839,CUST00094,2024-03-30,Debit,28646.35,POS,Naira
TXN014840,CUST00984,2022-09-08,Debit,152948.58,Web,Yen
TXN014841,CUST00537,2025-04-23,Debit,595637.94,POS,Euros
TXN014842,CUST00678,2022-12-16,Debit,361543.1,Apps,Pounds
TXN014843,CUST00774,2024-05-30,Credit,647514.99,USSD,Yen
TXN014844,CUST00170,2024-08-01,Credit,188219.77,Cards,Dollar
TXN014845,CUST00642,2024-09-22,Debit,193812.09,POS,Pounds
TXN014846,CUST00843,2025-04-18,Debit,853767.72,USSD,Pounds
TXN014847,CUST00302,2025-03-22,Debit,71374.87,Cards,Naira
TXN014848,CUST00085,2022-10-09,Credit,871401.85,Cards,Euros
TXN014849,CUST00411,2024-06-04,Debit,904945.28,USSD,Yen
TXN014850,CUST00490,2023-05-29,Debit,649849.16,Cards,Dollar
TXN014851,CUST00551,2024-11-15,Debit,142208.32,USSD,Pounds
TXN014852,CUST00486,2025-03-10,Credit,297347.77,POS,Euros
TXN014853,CUST00703,2025-02-04,Credit,953502.69,Apps,Naira
TXN014854,CUST00320,2025-01-29,Debit,795836.04,POS,Yen
TXN014855,CUST00414,2022-11-21,Credit,539735.74,Apps,Yen
TXN014856,CUST00249,2025-06-15,Debit,418659.87,Apps,Pounds
TXN014857,CUST00293,2024-03-18,Debit,921863.78,Web,Pounds
TXN014858,CUST00368,2023-04-21,Credit,657933.06,POS,Yen
TXN014859,CUST00399,2022-12-04,Debit,505063.39,Cards,Yen
TXN014860,CUST00421,2024-10-27,Debit,751564.94,USSD,Naira
TXN014861,CUST00676,2024-07-28,Credit,684621.29,POS,Pounds
TXN014862,CUST00872,2022-10-19,Credit,548268.65,Apps,Pounds
TXN014863,CUST00564,2022-09-08,Credit,171008.17,USSD,Naira
TXN014864,CUST00544,2022-12-23,Credit,839164.4,USSD,Dollar
TXN014865,CUST00819,2023-12-08,Debit,888784.0,Cards,Pounds
TXN014866,CUST00502,2024-05-01,Debit,873351.38,Apps,Pounds
TXN014867,CUST00543,2024-11-17,Debit,850592.24,USSD,Pounds
TXN014868,CUST00526,2023-10-06,Debit,719511.3,USSD,Yen
TXN014869,CUST00474,2024-01-02,Debit,108565.41,Apps,Naira
TXN014870,CUST00050,2024-05-18,Credit,418147.61,Cards,Euros
TXN014871,CUST00836,2023-11-16,Debit,329586.99,POS,Pounds
TXN014872,CUST00622,2024-05-12,Credit,804641.08,POS,Pounds
TXN014873,CUST00521,2024-11-06,Debit,520936.99,Apps,Euros
TXN014874,CUST00514,2023-08-05,Credit,750272.28,Cards,Euros
TXN014875,CUST00181,2023-01-05,Debit,984778.11,Web,Naira
TXN014876,CUST00373,2025-02-13,Debit,231908.65,Cards,Dollar
TXN014877,CUST00662,2023-03-12,Debit,666210.33,POS,Dollar
TXN014878,CUST00094,2023-04-25,Debit,802126.7,Web,Pounds
TXN014879,CUST00881,2023-03-05,Credit,817969.82,USSD,Naira
TXN014880,CUST00685,2024-06-28,Debit,509865.55,Web,Pounds
TXN014881,CUST00850,2024-11-24,Credit,280287.57,USSD,Yen
TXN014882,CUST00172,2023-01-05,Credit,525112.75,Cards,Pounds
TXN014883,CUST00014,2023-06-05,Debit,91031.19,Web,Euros
TXN014884,CUST00574,2022-07-20,Credit,262519.47,Cards,Naira
TXN014885,CUST00374,2023-06-20,Credit,465272.83,Apps,Dollar
TXN014886,CUST00768,2024-07-30,Debit,878380.44,Web,Pounds
TXN014887,CUST00405,2023-10-20,Debit,231257.17,Web,Pounds
TXN014888,CUST00214,2023-04-19,Debit,214235.33,Apps,Euros
TXN014889,CUST00119,2024-05-23,Credit,514145.13,USSD,Dollar
TXN014890,CUST00123,2023-11-05,Debit,884072.95,Cards,Yen
TXN014891,CUST00775,2025-02-02,Debit,257882.67,USSD,Pounds
TXN014892,CUST00104,2022-09-21,Credit,80585.94,Web,Naira
TXN014893,CUST00037,2023-03-20,Debit,457545.33,Web,Euros
TXN014894,CUST00134,2023-04-26,Credit,342877.34,Apps,Dollar
TXN014895,CUST00696,2024-03-10,Credit,754423.57,USSD,Pounds
TXN014896,CUST00757,2022-11-18,Debit,287590.56,Cards,Euros
TXN014897,CUST00475,2024-05-29,Credit,447942.38,Web,Pounds
TXN014898,CUST00432,2022-08-04,Debit,147489.36,USSD,Pounds
TXN014899,CUST00591,2024-01-17,Debit,472530.01,Cards,Euros
TXN014900,CUST00591,2023-12-11,Credit,17712.72,Cards,Yen
TXN014901,CUST00678,2025-01-24,Debit,828967.64,POS,Naira
TXN014902,CUST00751,2025-02-09,Debit,909399.46,Web,Pounds
TXN014903,CUST00148,2025-04-11,Credit,713844.16,Web,Naira
TXN014904,CUST00719,2024-10-20,Debit,2706.1,Web,Dollar
TXN014905,CUST00130,2025-03-13,Credit,647878.41,Cards,Naira
TXN014906,CUST00403,2024-12-22,Credit,403775.1,Cards,Euros
TXN014907,CUST00330,2024-12-18,Credit,943235.57,USSD,Euros
TXN014908,CUST00190,2023-06-19,Credit,12091.83,Cards,Euros
TXN014909,CUST00895,2025-01-10,Debit,825926.05,Web,Pounds
TXN014910,CUST00260,2023-08-08,Debit,313799.38,Web,Yen
TXN014911,CUST00655,2023-01-18,Debit,231449.9,Web,Naira
TXN014912,CUST00040,2024-08-02,Debit,333983.52,POS,Pounds
TXN014913,CUST00313,2024-12-16,Debit,26023.72,Apps,Naira
TXN014914,CUST00126,2025-03-17,Credit,329655.13,Apps,Dollar
TXN014915,CUST00608,2025-05-31,Debit,291556.33,POS,Pounds
TXN014916,CUST00352,2025-06-21,Credit,82106.54,USSD,Euros
TXN014917,CUST00130,2023-12-03,Debit,979286.26,POS,Euros
TXN014918,CUST00946,2024-03-26,Debit,936583.1,POS,Naira
TXN014919,CUST00096,2023-10-23,Credit,709233.14,USSD,Naira
TXN014920,CUST00423,2023-01-18,Credit,112856.2,USSD,Naira
TXN014921,CUST00090,2024-04-23,Debit,505734.68,Web,Yen
TXN014922,CUST00270,2025-05-30,Credit,582865.76,Cards,Naira
TXN014923,CUST00796,2024-04-29,Debit,481283.31,Cards,Yen
TXN014924,CUST00465,2025-05-05,Credit,937378.73,Apps,Pounds
TXN014925,CUST00433,2022-11-12,Credit,959768.96,Web,Dollar
TXN014926,CUST00432,2024-01-02,Credit,987501.55,Apps,Pounds
TXN014927,CUST00285,2023-09-19,Debit,871886.78,Cards,Yen
TXN014928,CUST00236,2024-12-16,Credit,6354.64,USSD,Dollar
TXN014929,CUST00384,2025-06-30,Debit,104141.8,Web,Pounds
TXN014930,CUST00907,2023-01-19,Credit,643569.57,USSD,Dollar
TXN014931,CUST00211,2024-09-28,Credit,695601.27,Cards,Pounds
TXN014932,CUST00819,2022-12-21,Credit,152132.49,POS,Euros
TXN014933,CUST00168,2025-03-11,Debit,747895.91,Cards,Naira
TXN014934,CUST00911,2024-11-07,Debit,69454.75,Apps,Pounds
TXN014935,CUST00630,2023-09-07,Credit,227591.28,POS,Dollar
TXN014936,CUST00829,2024-03-29,Debit,859653.68,POS,Euros
TXN014937,CUST00430,2023-09-21,Credit,972056.88,Apps,Yen
TXN014938,CUST00566,2025-03-16,Debit,656138.62,Web,Euros
TXN014939,CUST00907,2023-10-29,Credit,360612.77,USSD,Pounds
TXN014940,CUST00393,2023-10-26,Debit,500699.82,USSD,Yen
TXN014941,CUST00093,2025-04-05,Debit,94116.73,POS,Euros
TXN014942,CUST00334,2023-12-14,Debit,840998.31,Cards,Pounds
TXN014943,CUST00448,2024-09-03,Credit,67130.96,Web,Naira
TXN014944,CUST00700,2022-07-20,Debit,30764.76,Web,Euros
TXN014945,CUST00782,2025-05-25,Debit,76811.92,USSD,Euros
TXN014946,CUST00049,2022-12-18,Credit,579177.76,Web,Naira
TXN014947,CUST00983,2024-05-08,Credit,991343.36,POS,Dollar
TXN014948,CUST00589,2023-02-26,Debit,295542.66,Apps,Euros
TXN014949,CUST00582,2024-06-04,Credit,118545.29,Web,Naira
TXN014950,CUST00845,2024-01-18,Credit,270860.82,Apps,Dollar
TXN014951,CUST00578,2023-09-17,Credit,820901.16,POS,Yen
TXN014952,CUST00611,2024-11-23,Debit,199109.15,Apps,Dollar
TXN014953,CUST00228,2024-08-19,Debit,406515.38,USSD,Pounds
TXN014954,CUST00872,2023-11-03,Credit,341903.72,Web,Dollar
TXN014955,CUST00379,2025-03-22,Credit,897858.43,USSD,Dollar
TXN014956,CUST00662,2023-08-09,Debit,187970.37,Cards,Pounds
TXN014957,CUST00081,2023-07-10,Credit,786892.6,USSD,Yen
TXN014958,CUST00260,2023-09-23,Credit,436581.72,USSD,Yen
TXN014959,CUST00806,2024-08-20,Credit,229660.89,USSD,Dollar
TXN014960,CUST00285,2023-06-06,Credit,929565.8,Cards,Yen
TXN014961,CUST00543,2023-03-10,Credit,760805.27,Cards,Pounds
TXN014962,CUST00297,2023-08-30,Credit,390040.09,POS,Pounds
TXN014963,CUST00907,2023-10-08,Credit,18490.53,POS,Euros
TXN014964,CUST00014,2023-02-11,Credit,772808.04,USSD,Euros
TXN014965,CUST00309,2023-07-27,Credit,891547.53,Cards,Yen
TXN014966,CUST00165,2024-08-03,Debit,411346.26,USSD,Euros
TXN014967,CUST00743,2024-03-21,Credit,816807.02,Apps,Dollar
TXN014968,CUST00091,2024-11-29,Credit,742390.28,USSD,Yen
TXN014969,CUST00171,2024-06-25,Credit,730708.59,USSD,Yen
TXN014970,CUST00713,2023-01-12,Credit,484781.7,USSD,Naira
TXN014971,CUST00593,2025-06-03,Credit,683698.35,Web,Yen
TXN014972,CUST00943,2024-03-11,Credit,154469.9,Web,Yen
TXN014973,CUST00696,2023-04-06,Credit,788319.95,Web,Pounds
TXN014974,CUST00242,2022-10-17,Credit,645163.99,Cards,Dollar
TXN014975,CUST00015,2024-05-13,Debit,801952.65,POS,Yen
TXN014976,CUST00106,2023-07-31,Credit,516917.63,POS,Euros
TXN014977,CUST00186,2024-10-03,Debit,451414.22,POS,Naira
TXN014978,CUST00868,2023-10-07,Credit,571899.34,USSD,Dollar
TXN014979,CUST00537,2022-12-31,Debit,313495.29,Cards,Dollar
TXN014980,CUST00606,2024-04-16,Debit,49779.96,Apps,Naira
TXN014981,CUST00387,2025-01-03,Credit,687850.41,USSD,Yen
TXN014982,CUST00570,2023-07-18,Debit,385365.28,USSD,Yen
TXN014983,CUST00626,2024-12-24,Debit,210208.37,Cards,Yen
TXN014984,CUST00590,2023-03-27,Debit,604538.73,Apps,Naira
TXN014985,CUST00501,2023-09-29,Debit,724013.65,Web,Naira
TXN014986,CUST00109,2025-01-20,Debit,553285.33,USSD,Yen
TXN014987,CUST00437,2025-04-16,Credit,478917.52,USSD,Euros
TXN014988,CUST00720,2025-02-05,Debit,340583.26,USSD,Naira
TXN014989,CUST00044,2022-10-10,Debit,397189.25,Apps,Naira
TXN014990,CUST00360,2025-05-20,Debit,18784.94,Cards,Dollar
TXN014991,CUST00463,2023-05-31,Debit,965768.39,Cards,Euros
TXN014992,CUST00717,2025-04-14,Credit,350803.1,Web,Pounds
TXN014993,CUST00495,2023-09-16,Credit,717236.09,USSD,Euros
TXN014994,CUST00886,2022-11-19,Credit,358837.93,Cards,Euros
TXN014995,CUST00432,2024-09-09,Credit,570193.47,Apps,Euros
TXN014996,CUST00206,2023-05-26,Credit,74820.43,Apps,Dollar
TXN014997,CUST00898,2024-04-21,Debit,477560.62,USSD,Dollar
TXN014998,CUST00089,2023-11-11,Credit,734949.15,POS,Pounds
TXN014999,CUST00941,2022-10-16,Debit,542562.6,Cards,Naira
TXN015000,CUST00790,2024-02-25,Credit,19960.51,USSD,Pounds
TXN015001,CUST00271,2024-10-06,Debit,899663.39,USSD,Pounds
TXN015002,CUST00172,2022-12-25,Credit,112712.66,Apps,Dollar
TXN015003,CUST00132,2024-04-24,Credit,703205.51,POS,Dollar
TXN015004,CUST00919,2024-10-12,Credit,883317.67,POS,Yen
TXN015005,CUST00483,2024-06-05,Debit,596405.47,USSD,Naira
TXN015006,CUST00461,2023-11-28,Debit,494644.99,USSD,Naira
TXN015007,CUST00257,2022-10-16,Credit,579966.95,POS,Pounds
TXN015008,CUST00718,2023-11-02,Credit,6551.42,Apps,Pounds
TXN015009,CUST00256,2024-09-25,Credit,390861.25,Web,Dollar
TXN015010,CUST00238,2024-04-25,Debit,421442.22,Apps,Yen
TXN015011,CUST00985,2023-04-06,Credit,479822.71,USSD,Euros
TXN015012,CUST00316,2025-05-06,Credit,979650.57,USSD,Yen
TXN015013,CUST00883,2024-04-05,Debit,591008.74,POS,Euros
TXN015014,CUST00782,2023-01-26,Credit,852570.25,USSD,Yen
TXN015015,CUST00938,2023-03-03,Credit,462337.95,USSD,Naira
TXN015016,CUST00043,2024-09-19,Debit,195715.53,Web,Euros
TXN015017,CUST00717,2024-08-21,Debit,838942.19,USSD,Dollar
TXN015018,CUST00599,2024-06-15,Credit,765649.49,Apps,Euros
TXN015019,CUST00322,2023-05-24,Debit,216155.43,POS,Euros
TXN015020,CUST00128,2022-10-15,Debit,838367.76,Cards,Pounds
TXN015021,CUST00252,2024-12-10,Debit,417530.98,USSD,Pounds
TXN015022,CUST00247,2022-09-29,Credit,43255.65,USSD,Pounds
TXN015023,CUST00362,2023-04-23,Credit,32396.74,POS,Yen
TXN015024,CUST00972,2025-03-12,Debit,452393.73,USSD,Dollar
TXN015025,CUST00192,2024-04-21,Credit,652584.05,USSD,Naira
TXN015026,CUST00035,2024-11-22,Debit,606160.31,Web,Euros
TXN015027,CUST00768,2022-08-13,Debit,612814.24,POS,Naira
TXN015028,CUST00642,2025-06-08,Debit,41274.28,USSD,Yen
TXN015029,CUST00820,2024-12-02,Debit,378115.31,Cards,Naira
TXN015030,CUST00358,2025-04-15,Debit,785238.75,Cards,Yen
TXN015031,CUST00713,2024-06-04,Debit,409824.04,Cards,Euros
TXN015032,CUST00621,2023-05-06,Debit,363020.17,Apps,Euros
TXN015033,CUST00023,2022-08-06,Credit,10305.33,Apps,Yen
TXN015034,CUST00493,2023-09-24,Debit,432220.65,POS,Naira
TXN015035,CUST00696,2024-11-02,Credit,189438.38,POS,Pounds
TXN015036,CUST00352,2025-03-27,Debit,389211.67,Web,Dollar
TXN015037,CUST00518,2025-05-01,Debit,597122.46,POS,Euros
TXN015038,CUST00550,2022-08-14,Credit,979353.54,USSD,Yen
TXN015039,CUST00555,2024-09-17,Credit,813422.07,Apps,Pounds
TXN015040,CUST00570,2024-12-12,Debit,71401.61,Web,Yen
TXN015041,CUST00972,2024-07-30,Credit,80178.96,USSD,Euros
TXN015042,CUST00943,2024-01-18,Debit,412220.76,Cards,Pounds
TXN015043,CUST00336,2024-11-03,Debit,137631.82,USSD,Naira
TXN015044,CUST00088,2024-07-11,Credit,467055.89,Web,Naira
TXN015045,CUST00246,2025-06-20,Debit,353044.56,USSD,Yen
TXN015046,CUST00616,2025-03-01,Credit,769728.93,USSD,Naira
TXN015047,CUST00648,2023-01-01,Credit,773078.51,Web,Euros
TXN015048,CUST00944,2023-06-25,Credit,649367.09,Cards,Yen
TXN015049,CUST00364,2023-11-12,Debit,278116.78,Apps,Dollar
TXN015050,CUST00729,2023-08-02,Credit,927194.62,Cards,Naira
TXN015051,CUST00662,2023-08-07,Debit,209012.92,Web,Dollar
TXN015052,CUST00877,2023-03-20,Debit,190652.36,Cards,Dollar
TXN015053,CUST00560,2022-10-15,Credit,500533.41,POS,Pounds
TXN015054,CUST00139,2023-02-12,Credit,282880.5,Web,Naira
TXN015055,CUST00614,2025-05-18,Debit,394815.38,Apps,Naira
TXN015056,CUST00932,2025-06-21,Credit,24678.56,POS,Pounds
TXN015057,CUST00346,2024-10-22,Debit,183570.54,Web,Dollar
TXN015058,CUST00127,2023-01-16,Debit,993499.08,Apps,Pounds
TXN015059,CUST00548,2023-12-18,Credit,245415.54,POS,Pounds
TXN015060,CUST00401,2024-03-03,Credit,228058.75,USSD,Dollar
TXN015061,CUST00159,2025-02-21,Debit,593071.07,Cards,Yen
TXN015062,CUST00843,2024-05-04,Credit,49230.55,Web,Naira
TXN015063,CUST00823,2024-02-27,Debit,623767.18,Cards,Yen
TXN015064,CUST00415,2024-12-16,Debit,47065.04,Apps,Naira
TXN015065,CUST00437,2024-09-02,Credit,689499.61,Cards,Euros
TXN015066,CUST00433,2024-01-14,Debit,148638.76,USSD,Euros
TXN015067,CUST00077,2024-12-07,Debit,331596.92,Cards,Euros
TXN015068,CUST00785,2024-11-04,Debit,409143.71,Apps,Euros
TXN015069,CUST00329,2025-03-24,Debit,223888.92,Apps,Pounds
TXN015070,CUST00704,2025-02-01,Credit,662390.53,USSD,Yen
TXN015071,CUST00583,2022-12-19,Debit,687557.49,Web,Euros
TXN015072,CUST00378,2024-10-28,Debit,572935.4,USSD,Dollar
TXN015073,CUST00258,2024-10-04,Credit,445283.95,USSD,Euros
TXN015074,CUST00720,2024-11-03,Debit,911766.85,USSD,Euros
TXN015075,CUST00345,2023-03-16,Debit,357258.67,Apps,Euros
TXN015076,CUST00126,2024-06-26,Debit,68947.67,Apps,Dollar
TXN015077,CUST00513,2023-06-01,Debit,712745.65,Web,Euros
TXN015078,CUST00819,2024-11-14,Credit,469339.15,Cards,Pounds
TXN015079,CUST00508,2024-10-26,Credit,226564.31,POS,Dollar
TXN015080,CUST00576,2024-06-06,Credit,243503.28,Cards,Yen
TXN015081,CUST00891,2023-11-26,Debit,985646.79,USSD,Naira
TXN015082,CUST00327,2023-01-21,Credit,234287.7,Web,Yen
TXN015083,CUST00957,2024-01-23,Credit,393202.16,POS,Yen
TXN015084,CUST00718,2022-09-29,Credit,186485.34,POS,Dollar
TXN015085,CUST00892,2024-03-04,Credit,484989.42,POS,Naira
TXN015086,CUST00977,2024-01-06,Debit,807171.49,Cards,Yen
TXN015087,CUST00212,2025-02-12,Credit,523837.96,POS,Euros
TXN015088,CUST00454,2022-10-16,Credit,585233.53,Cards,Naira
TXN015089,CUST00142,2025-02-25,Debit,226912.09,USSD,Dollar
TXN015090,CUST00730,2024-11-11,Debit,383258.02,Apps,Pounds
TXN015091,CUST00210,2023-03-09,Credit,70055.25,Apps,Pounds
TXN015092,CUST00035,2024-02-03,Credit,227787.72,Web,Dollar
TXN015093,CUST00167,2024-06-11,Credit,69522.11,POS,Naira
TXN015094,CUST00220,2024-05-31,Debit,224551.21,USSD,Dollar
TXN015095,CUST00770,2024-11-30,Debit,188975.01,Apps,Yen
TXN015096,CUST00221,2024-10-28,Debit,165392.14,Apps,Yen
TXN015097,CUST00793,2024-06-03,Credit,883402.17,USSD,Dollar
TXN015098,CUST00351,2024-03-23,Debit,900464.18,Cards,Euros
TXN015099,CUST00701,2025-04-26,Credit,767181.52,Cards,Pounds
TXN015100,CUST00286,2023-09-20,Credit,288482.07,Apps,Dollar
TXN015101,CUST00015,2024-09-30,Debit,746022.7,POS,Euros
TXN015102,CUST00246,2025-04-29,Credit,606453.78,Cards,Euros
TXN015103,CUST00257,2025-07-04,Credit,200847.63,Cards,Euros
TXN015104,CUST00190,2024-03-26,Credit,727194.0,POS,Naira
TXN015105,CUST00105,2023-02-12,Debit,335531.65,Cards,Euros
TXN015106,CUST00427,2024-02-18,Debit,198202.15,POS,Euros
TXN015107,CUST00121,2024-03-09,Debit,503348.37,Apps,Dollar
TXN015108,CUST00329,2024-01-18,Debit,621226.44,USSD,Naira
TXN015109,CUST00617,2023-08-17,Credit,891819.38,USSD,Euros
TXN015110,CUST00833,2025-01-06,Credit,409702.79,USSD,Yen
TXN015111,CUST00472,2024-11-20,Credit,272166.17,Apps,Pounds
TXN015112,CUST00440,2022-07-18,Credit,260061.96,USSD,Pounds
TXN015113,CUST00565,2022-08-24,Credit,3448.54,Web,Euros
TXN015114,CUST00921,2022-11-11,Debit,934581.69,Cards,Naira
TXN015115,CUST00045,2023-08-24,Debit,159170.21,USSD,Dollar
TXN015116,CUST00498,2022-08-11,Credit,270829.03,USSD,Naira
TXN015117,CUST00700,2024-07-03,Credit,490232.89,POS,Yen
TXN015118,CUST00795,2023-02-02,Debit,607111.64,POS,Yen
TXN015119,CUST00672,2024-07-23,Debit,14549.09,Web,Euros
TXN015120,CUST00650,2025-06-28,Debit,884247.49,Cards,Yen
TXN015121,CUST00747,2023-12-23,Credit,440219.7,Web,Euros
TXN015122,CUST00197,2022-07-12,Debit,189744.05,Web,Euros
TXN015123,CUST00208,2023-05-31,Credit,695230.3,POS,Naira
TXN015124,CUST00921,2025-01-28,Credit,617512.42,Cards,Euros
TXN015125,CUST00529,2023-05-01,Credit,455403.66,Apps,Naira
TXN015126,CUST00417,2024-12-07,Debit,130492.71,USSD,Naira
TXN015127,CUST00375,2023-09-28,Debit,538665.22,Web,Pounds
TXN015128,CUST00493,2025-03-03,Credit,881760.2,POS,Euros
TXN015129,CUST00816,2024-07-25,Debit,4989.62,Apps,Dollar
TXN015130,CUST00694,2023-12-08,Credit,534564.89,Cards,Euros
TXN015131,CUST00474,2023-03-26,Credit,648921.46,POS,Dollar
TXN015132,CUST00662,2023-02-25,Debit,390064.84,USSD,Pounds
TXN015133,CUST00776,2022-12-16,Debit,874409.79,USSD,Euros
TXN015134,CUST00311,2024-10-21,Credit,837355.89,POS,Naira
TXN015135,CUST00178,2024-09-14,Credit,850579.61,Cards,Naira
TXN015136,CUST00810,2025-02-19,Credit,388968.21,USSD,Euros
TXN015137,CUST00417,2025-05-29,Debit,997699.07,Web,Yen
TXN015138,CUST00270,2023-03-27,Debit,437181.34,Cards,Yen
TXN015139,CUST00421,2024-03-04,Credit,531866.83,USSD,Dollar
TXN015140,CUST00974,2023-05-06,Debit,647648.28,POS,Naira
TXN015141,CUST00080,2023-01-17,Debit,667222.86,Apps,Pounds
TXN015142,CUST00204,2025-03-12,Credit,347635.15,Apps,Dollar
TXN015143,CUST00051,2023-06-01,Debit,888716.19,Web,Dollar
TXN015144,CUST00927,2024-04-12,Credit,233350.11,POS,Yen
TXN015145,CUST00557,2024-06-04,Debit,469096.84,Cards,Pounds
TXN015146,CUST00321,2023-10-09,Credit,871576.56,POS,Pounds
TXN015147,CUST00661,2023-11-01,Debit,414707.35,USSD,Dollar
TXN015148,CUST00445,2023-05-31,Debit,37720.08,Cards,Dollar
TXN015149,CUST00374,2023-05-14,Debit,896805.87,POS,Dollar
TXN015150,CUST00503,2023-11-08,Debit,519911.63,POS,Naira
TXN015151,CUST00231,2024-02-17,Credit,237399.06,Cards,Pounds
TXN015152,CUST00321,2023-11-18,Credit,918722.44,Apps,Naira
TXN015153,CUST00755,2023-04-10,Credit,477351.55,USSD,Pounds
TXN015154,CUST00314,2023-12-31,Credit,428093.58,Cards,Naira
TXN015155,CUST00538,2024-09-20,Credit,537059.43,Web,Pounds
TXN015156,CUST00418,2023-05-16,Credit,874356.09,USSD,Naira
TXN015157,CUST00156,2022-09-13,Debit,159224.78,Web,Naira
TXN015158,CUST00004,2025-05-31,Debit,597409.86,USSD,Dollar
TXN015159,CUST00512,2024-11-13,Debit,246160.2,Web,Pounds
TXN015160,CUST00996,2022-11-14,Credit,538812.8,Web,Dollar
TXN015161,CUST00142,2024-06-03,Debit,677650.56,Cards,Dollar
TXN015162,CUST00520,2024-10-20,Debit,418402.42,Web,Euros
TXN015163,CUST00312,2024-02-07,Debit,610577.9,Apps,Euros
TXN015164,CUST00242,2025-02-01,Debit,136430.92,Web,Euros
TXN015165,CUST00935,2024-01-05,Debit,26124.54,Cards,Yen
TXN015166,CUST00962,2022-09-27,Debit,481093.39,USSD,Yen
TXN015167,CUST00215,2024-05-06,Credit,232860.02,POS,Pounds
TXN015168,CUST00083,2025-01-06,Credit,635476.74,POS,Euros
TXN015169,CUST00555,2022-10-13,Credit,623676.27,Apps,Euros
TXN015170,CUST00809,2024-07-13,Credit,419473.45,USSD,Pounds
TXN015171,CUST00741,2024-09-22,Credit,168881.6,POS,Euros
TXN015172,CUST00155,2024-07-06,Debit,531634.81,Cards,Pounds
TXN015173,CUST00582,2023-07-04,Debit,712659.4,Cards,Yen
TXN015174,CUST00488,2024-03-01,Credit,747940.22,Web,Yen
TXN015175,CUST00836,2023-07-26,Credit,781500.85,Apps,Naira
TXN015176,CUST00183,2023-12-03,Credit,544051.29,Web,Dollar
TXN015177,CUST00765,2023-10-09,Credit,918816.4,POS,Yen
TXN015178,CUST00652,2023-07-18,Debit,773332.21,USSD,Dollar
TXN015179,CUST00408,2024-09-10,Debit,648986.96,Apps,Yen
TXN015180,CUST00846,2023-06-14,Credit,533413.26,USSD,Dollar
TXN015181,CUST00836,2022-09-24,Credit,404279.13,USSD,Dollar
TXN015182,CUST00288,2022-08-18,Debit,499301.98,Web,Pounds
TXN015183,CUST00871,2023-07-22,Credit,204910.06,Cards,Pounds
TXN015184,CUST00072,2024-04-26,Debit,967332.51,Cards,Naira
TXN015185,CUST00616,2022-08-06,Debit,749985.89,Apps,Pounds
TXN015186,CUST00829,2025-03-01,Debit,229903.39,Cards,Pounds
TXN015187,CUST00969,2024-02-05,Credit,634031.79,Cards,Yen
TXN015188,CUST00826,2025-05-11,Debit,588818.15,POS,Yen
TXN015189,CUST00063,2023-04-10,Debit,358735.28,POS,Yen
TXN015190,CUST00298,2024-08-21,Credit,837749.49,POS,Euros
TXN015191,CUST00403,2024-04-09,Debit,431392.34,USSD,Dollar
TXN015192,CUST00481,2024-11-29,Debit,50033.4,Web,Dollar
TXN015193,CUST00231,2022-07-26,Debit,10679.65,POS,Euros
TXN015194,CUST00443,2023-01-22,Debit,910248.14,USSD,Euros
TXN015195,CUST00868,2023-10-13,Credit,673753.9,USSD,Yen
TXN015196,CUST00570,2024-08-20,Debit,21393.92,Cards,Pounds
TXN015197,CUST00212,2022-12-30,Debit,53189.63,Web,Pounds
TXN015198,CUST00906,2024-11-11,Debit,638653.75,Apps,Pounds
TXN015199,CUST00191,2023-10-29,Debit,524704.28,POS,Yen
TXN015200,CUST00813,2024-11-08,Credit,990719.12,Web,Dollar
